ReportTS	CompanyName	FaceID	ClientFaceID	PlayerVersion	Play	ContractNumber	LineNumber	CreativeID	NoOfSegments	DwellSeconds	Length	CampaignName	CreativeName	PlayCountToday	SOV	Frequency	Image	CampaignFromDate	CampaignToDate	ScheduleStartDate	ScheduleEndDate	AdvertiserName	AuditPlay	TotalSpots	AuditPlayCount	AuditPlayComment	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
2023-10-16 7:51:00	Saben Outdoor	GA642089-02	SABO-25D	2.0.2.0	1	C416276	1	243501	6	10	60	Saben Outdoor Promos	2023-07-24 Saben Outdoor $275 month (Large).png	116	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-24 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642089-02	SABO-25D	2.0.2.0	1	C416277-R1	1	244969	6	10	60	EV Drive 2020	2021-06-10 EV-Drive-Free--EMC_384x1408.jpg	700	1	1		2023-10-01 0:00:00	2024-09-30 0:00:00	2023-10-01 0:00:00	2024-09-30 0:00:00	Coweta-Fayette EMC																								
2023-10-16 7:51:00	Saben Outdoor	GA642089-02	SABO-25D	2.0.2.0	1	C422984	3	244798	6	10	60	Coweta Force Flex - Aug-Oct 2023	2023-09-19 Coweta Force (Large).png	700	1	1		2023-08-15 0:00:00	2023-10-31 0:00:00	2023-09-21 0:00:00	2023-10-31 0:00:00	Coweta Force																								
2023-10-16 7:51:00	Saben Outdoor	GA642089-02	SABO-25D	2.0.2.0	1	C423085	3	244104	6	10	60	Flex Digital Package	2021-06-07 Reese Services Large.JPG	175	1	0.25		2023-08-15 0:00:00	2024-08-14 0:00:00	2023-08-22 0:00:00	2024-08-14 0:00:00	Reese Services, LLC																								
2023-10-16 7:51:00	Saben Outdoor	GA642089-02	SABO-25D	2.0.2.0	1	C424513	4	245623	6	10	60	Large Digitals - No Cost	2023-10-06 Lee Hunter EMC Thanks (Large) v2.png	175	1	0.25		2023-09-15 0:00:00	2023-10-19 0:00:00	2023-10-16 0:00:00	2023-10-19 0:00:00	Lee Hunter																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416230	1	172362	6	10	60	Glenda Mitchell MTM	2023-03-21 Glenda Mitchell.jpeg	741	1	1		2023-02-08 0:00:00	2024-02-07 0:00:00	2023-02-08 0:00:00	2024-02-07 0:00:00	Glenda Mitchell Law Firm																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	172351	6	10	60	Saben Outdoor Promos	2021-06-12 Saben Promo - Large 2.png	124	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	172352	6	10	60	Saben Outdoor Promos	2021-06-12 Saben Promo - Large 3.png	124	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	243146	6	10	60	Saben Outdoor Promos	OOH Facts - OAAA 2017 $5.97 sales (Large).png	124	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-06 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	243148	6	10	60	Saben Outdoor Promos	OOH Facts - 52% (Large).png	123	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-06 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	243264	6	10	60	Saben Outdoor Promos	OOH Facts - Higher Recall (Large) (1).png	123	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-13 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416276	1	243501	6	10	60	Saben Outdoor Promos	2023-07-24 Saben Outdoor $275 month (Large).png	123	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-24 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C416280-R7	1	245238	6	10	60	T-Mobile Extension- SMRA	2023-09-25 4094803_DOOH_TMO_Connecting5G_FultonCounty_IntegrationMedia_ATL-SABO-32D_1408x384_RGB_EL.jpg	741	1	1		2023-10-02 0:00:00	2023-12-31 0:00:00	2023-10-02 0:00:00	2023-12-31 0:00:00	IBO (Independent Billboard Operators)																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C422984	3	244798	6	10	60	Coweta Force Flex - Aug-Oct 2023	2023-09-19 Coweta Force (Large).png	741	1	1		2023-08-15 0:00:00	2023-10-31 0:00:00	2023-09-21 0:00:00	2023-10-31 0:00:00	Coweta Force																								
2023-10-16 7:51:00	Saben Outdoor	GA642097-02	SABO-32D	2.0.2.0	1	C424513	4	245623	6	10	60	Large Digitals - No Cost	2023-10-06 Lee Hunter EMC Thanks (Large) v2.png	186	1	0.25		2023-09-15 0:00:00	2023-10-19 0:00:00	2023-10-16 0:00:00	2023-10-19 0:00:00	Lee Hunter																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C415518	2	172368	10	6	60	PGRS - 2023 Hail Damage	2023-03-30 PGRS-2023-Hail-Damage_432x960.jpg	538	1	1		2023-04-01 0:00:00	2024-03-31 0:00:00	2023-04-01 0:00:00	2024-03-31 0:00:00	PGRS																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	172354	10	6	60	Saben Outdoor Promos - Small	2021-06-12 Saben Promo - Small 2.png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	172355	10	6	60	Saben Outdoor Promos - Small	2021-06-12 Saben Promo - Small 3.png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	243137	10	6	60	Saben Outdoor Promos - Small	OOH Facts - OAAA 2017 5.97 sales.png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-05 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	243139	10	6	60	Saben Outdoor Promos - Small	OOH Facts - 52%.png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-05 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	243265	10	6	60	Saben Outdoor Promos - Small	OOH Facts - Higher Recall (1).png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-13 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416276	2	243500	10	6	60	Saben Outdoor Promos - Small	2023-07-24 Saben Outdoor $275 month (Small).png	0	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-24 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416277-R1	2	244970	10	6	60	EV Drive 2020	2021-06-10 EV-Drive-Free--EMC_432x960.jpg	539	1	1		2023-10-01 0:00:00	2024-09-30 0:00:00	2023-10-01 0:00:00	2024-09-30 0:00:00	Coweta-Fayette EMC																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416281	1	172347	10	6	60	Dogwood Church	2023-01-04 Dogwood Church 2023 Billboard.png	538	1	1		2023-03-04 0:00:00	2024-03-03 0:00:00	2023-06-17 0:00:00	2024-03-03 0:00:00	Dogwood Church																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416284	1	172341	10	6	60	Reese HVAC	2021-06-07 Reese Services Small.JPG	270	1	0.5		2023-03-30 0:00:00	2024-03-29 0:00:00	2023-03-30 0:00:00	2024-03-29 0:00:00	Reese Services, LLC																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C416284	2	244968	10	6	60	BONUS (CAN REMOVE) - Reese	2021-06-07 Reese Services Small.JPG	269	1	0.5		2023-09-25 0:00:00	2024-03-29 0:00:00	2023-09-25 0:00:00	2024-03-29 0:00:00	Reese Services, LLC																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C419904	1	214053	10	6	60	Truffles - Small Digital	2022-02-03 Truffles Vein Specialists (44D).jpg	538	1	1		2023-02-01 0:00:00	2024-01-31 0:00:00	2023-02-01 0:00:00	2024-01-31 0:00:00	Truffles Vein Specialists																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C420924	2	242013	10	6	60	City of Fairburn - No Cost Small	10 Digital - Fairburn Concert October.png	538	1	1		2023-06-29 0:00:00	2023-10-20 0:00:00	2023-09-16 0:00:00	2023-10-20 0:00:00	City of Fairburn																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C424269	1	244432	10	6	60	Small Digitals	2023-09-05 Tara Miller Mayor (small).png	539	1	1		2023-09-01 0:00:00	2023-11-08 0:00:00	2023-09-05 0:00:00	2023-11-08 0:00:00	Tara Miller																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C424513	1	245622	10	6	60	Lee Hunter EMC	2023-10-06 Lee Hunter EMC Thanks (Small) v2.png	135	1	0.25		2023-09-19 0:00:00	2023-10-19 0:00:00	2023-10-16 0:00:00	2023-10-19 0:00:00	Lee Hunter																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C426403	1	245751	10	6	60	Small Digitals - Half Slot	2023-10-10 Gem Envy v2 (1).png	270	1	0.5		2023-10-09 0:00:00	2024-01-08 0:00:00	2023-10-13 0:00:00	2024-01-08 0:00:00	Gem Envy Crystal Collective																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C426404	1	245753	10	6	60	Small Digitals - Half Slot	2023-10-06 All City Bail Bonds v2.png	538	1	1		2023-10-09 0:00:00	2024-01-08 0:00:00	2023-10-13 0:00:00	2024-01-08 0:00:00	All City County Bail Bonds																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-01	SABO-44D	2.0.2.0	1	C426599	1	245560	10	6	60	City of Palmetto - No Charge Small	2023-10-06 City of Palmetto safety - Tara colors.png	538	1	1		2023-10-06 0:00:00	2023-12-31 0:00:00	2023-10-06 0:00:00	2023-12-31 0:00:00	City of Palmetto																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C415518	2	172368	10	6	60	PGRS - 2023 Hail Damage	2023-03-30 PGRS-2023-Hail-Damage_432x960.jpg	806	1	1		2023-04-01 0:00:00	2024-03-31 0:00:00	2023-04-01 0:00:00	2024-03-31 0:00:00	PGRS																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	172354	10	6	60	Saben Outdoor Promos - Small	2021-06-12 Saben Promo - Small 2.png	135	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	172355	10	6	60	Saben Outdoor Promos - Small	2021-06-12 Saben Promo - Small 3.png	135	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-04-07 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	243137	10	6	60	Saben Outdoor Promos - Small	OOH Facts - OAAA 2017 5.97 sales.png	134	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-05 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	243139	10	6	60	Saben Outdoor Promos - Small	OOH Facts - 52%.png	134	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-05 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	243265	10	6	60	Saben Outdoor Promos - Small	OOH Facts - Higher Recall (1).png	134	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-13 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416276	2	243500	10	6	60	Saben Outdoor Promos - Small	2023-07-24 Saben Outdoor $275 month (Small).png	134	1	1		2023-04-07 0:00:00	2033-04-06 0:00:00	2023-07-24 0:00:00	2033-04-06 0:00:00	Saben Outdoor																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C416281	1	172347	10	6	60	Dogwood Church	2023-01-04 Dogwood Church 2023 Billboard.png	806	1	1		2023-03-04 0:00:00	2024-03-03 0:00:00	2023-06-17 0:00:00	2024-03-03 0:00:00	Dogwood Church																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C420924	2	242013	10	6	60	City of Fairburn - No Cost Small	10 Digital - Fairburn Concert October.png	805	1	1		2023-06-29 0:00:00	2023-10-20 0:00:00	2023-09-16 0:00:00	2023-10-20 0:00:00	City of Fairburn																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C424269	1	244432	10	6	60	Small Digitals	2023-09-05 Tara Miller Mayor (small).png	805	1	1		2023-09-01 0:00:00	2023-11-08 0:00:00	2023-09-05 0:00:00	2023-11-08 0:00:00	Tara Miller																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C424513	3	245618	10	6	60	Small Digitals - No Cost	2023-10-06 Lee Hunter EMC Thanks (Small) v2.png	202	1	0.25		2023-09-15 0:00:00	2023-10-19 0:00:00	2023-10-16 0:00:00	2023-10-19 0:00:00	Lee Hunter																								
2023-10-16 7:51:00	Saben Outdoor	GA642110-02	SABO-45D	2.0.2.0	1	C426599	1	245560	10	6	60	City of Palmetto - No Charge Small	2023-10-06 City of Palmetto safety - Tara colors.png	805	1	1		2023-10-06 0:00:00	2023-12-31 0:00:00	2023-10-06 0:00:00	2023-12-31 0:00:00	City of Palmetto																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407592	1	243524	10	6	60	Veale Self Promo	Boost-Biz-Promo.jpg	199	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-07-25 0:00:00	2045-11-07 0:00:00	Veale Outdoor																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407592	1	243525	10	6	60	Veale Self Promo	Target-Promo.jpg	199	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-07-25 0:00:00	2045-11-07 0:00:00	Veale Outdoor																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	119865	10	6	60	City of Dixon Trade 116 117	Billboard-Hiring (704 x 200 px).jpg	40	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2022-11-07 0:00:00	2045-11-07 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	123803	10	6	60	City of Dixon Trade 116 117	Billboard-Police Officer(704 x 200 px).jpg	199	5	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2022-11-07 0:00:00	2045-11-07 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	218922	10	6	60	City of Dixon Trade 116 117	Billboard-Concerts  (704 x 200 px).png	40	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-06-11 0:00:00	2023-10-19 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	244388	10	6	60	City of Dixon Trade 116 117	2023 Electronic Billboard - JPG.jpg	40	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-05 0:00:00	2045-10-09 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	245231	10	6	60	City of Dixon Trade 116 117	Billboard-Police CSO (704 x 200 px)	40	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-29 0:00:00	2023-10-22 23:59:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C407593	1	245233	10	6	60	City of Dixon Trade 116 117	Billboard-Building Inspector  (704 x 200 px)	39	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-29 0:00:00	2023-10-22 23:59:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	91584	10	6	60	Unit 116 Dupratt Ford	DuPratt buy your car 4.23.2021.jpg	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-10-01 0:00:00	2023-12-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	91585	10	6	60	Unit 116 Dupratt Ford	DuPratt Commercial Oct. 12.2020.jpg	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-10-01 0:00:00	2023-12-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	91586	10	6	60	Unit 116 Dupratt Ford	DuPratt Ford WB Arrow 1.13.2021.jpg	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-10-01 0:00:00	2023-12-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	91587	10	6	60	Unit 116 Dupratt Ford	DuPratt Service 4.1.2021.png	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-10-01 0:00:00	2023-12-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	244714	10	6	60	Unit 116 Dupratt Ford	Billboard-704x200 copy-aug-23.jpg	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-09-15 0:00:00	2023-12-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410150	1	245120	10	6	60	Unit 116 Dupratt Ford	TrunkOrTreat-704x200-sept-23	42	1	1		2022-12-26 0:00:00	2023-12-24 0:00:00	2023-09-28 0:00:00	2023-10-21 23:59:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C410567	2	244891	10	6	60	COORS BONUS 116	H1549158_CL_Football_2023_UC_Davis_200x704px_OOH_JC.jpg	398	1	1		2023-01-01 0:00:00	2023-10-31 0:00:00	2023-01-01 0:00:00	2023-10-31 0:00:00	Billups																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	155914	10	6	60	Dupratt Bonus Spot	DuPratt buy your car 4.23.2021.jpg	66	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-10-01 0:00:00	2025-03-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	155915	10	6	60	Dupratt Bonus Spot	DuPratt Commercial Oct. 12.2020.jpg	66	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-10-01 0:00:00	2025-03-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	155925	10	6	60	Dupratt Bonus Spot	DuPratt Service 4.1.2021.png	66	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-10-01 0:00:00	2025-03-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	230562	10	6	60	Dupratt Bonus Spot	DuPratt Ford WB Arrow 1.13.2021.jpg	66	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-10-01 0:00:00	2025-03-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	244735	10	6	60	Dupratt Bonus Spot	Billboard-704x200 copy-aug-23.jpg	67	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-09-15 0:00:00	2025-03-24 0:00:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C415462	1	245118	10	6	60	Dupratt Bonus Spot	TrunkOrTreat-704x200-sept-23	67	1	1		2023-03-24 0:00:00	2025-03-24 0:00:00	2023-09-28 0:00:00	2023-10-21 23:59:00	DuPratt Ford																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	0	C421983	1	245605	10	6	60	Velocity Invitational	14x48–3@704pxWide Veale Lifestyle	0	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	0	C421983	1	245606	10	6	60	Velocity Invitational	14x48–2@704pxWide Veale Kids Free	0	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	0	C421983	1	245607	10	6	60	Velocity Invitational	14x48–1@704pxWide Veale McClarren	0	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C421983	1	245699	10	6	60	Velocity Invitational	14x48–3@704px Kid Veale	132	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C421983	1	245700	10	6	60	Velocity Invitational	14x48–2@704px Lifestyle Veale	132	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C421983	1	245701	10	6	60	Velocity Invitational	14x48–1@704px Mclaren Veale	133	1	1		2023-10-09 0:00:00	2023-10-29 0:00:00	2023-10-09 0:00:00	2023-10-29 0:00:00	EXL Media																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C422367	1	245191	10	6	60	UC Davis Museum	moor-digital-billboard-FINAL-1	66	1	1		2023-10-02 0:00:00	2023-10-29 0:00:00	2023-10-02 0:00:00	2023-10-29 0:00:00	UC Davis Manetti Shrem Museum																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C422367	1	245192	10	6	60	UC Davis Museum	montoya-digital-billboard-FINAL-1	66	1	1		2023-10-02 0:00:00	2023-10-29 0:00:00	2023-10-02 0:00:00	2023-10-29 0:00:00	UC Davis Manetti Shrem Museum																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C422367	1	245193	10	6	60	UC Davis Museum	Butterfield_digital-billboard_Final_300dpi_092823	266	4	1		2023-10-02 0:00:00	2023-10-29 0:00:00	2023-10-02 0:00:00	2023-10-29 0:00:00	UC Davis Manetti Shrem Museum																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C424237	1	244238	10	6	60	Rutherford Wine Company	RR Cab 2019 Digital Billboard.jpg	399	1	1		2023-10-09 0:00:00	2023-12-31 0:00:00	2023-10-09 0:00:00	2023-12-31 0:00:00	Rutherford Ranch																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-01	SAC-116	2.0.2.0	1	C425897	1	245255	10	6	60	Lane Fertility Institute 116	Gift Of Life.jpg	398	1	1		2023-10-02 0:00:00	2024-09-29 0:00:00	2023-10-02 0:00:00	2024-09-29 0:00:00	Lane Fertility Institute																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	119865	10	6	60	City of Dixon Trade 116 117	Billboard-Hiring (704 x 200 px).jpg	83	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2022-11-07 0:00:00	2045-11-07 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	123803	10	6	60	City of Dixon Trade 116 117	Billboard-Police Officer(704 x 200 px).jpg	411	5	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2022-11-07 0:00:00	2045-11-07 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	218922	10	6	60	City of Dixon Trade 116 117	Billboard-Concerts  (704 x 200 px).png	82	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-06-11 0:00:00	2023-10-19 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	244388	10	6	60	City of Dixon Trade 116 117	2023 Electronic Billboard - JPG.jpg	82	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-05 0:00:00	2045-10-09 0:00:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	245232	10	6	60	City of Dixon Trade 116 117	Billboard-Police CSO (704 x 200 px)	82	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-29 0:00:00	2023-10-22 23:59:00	City of Dixon																								
2023-10-16 7:51:08	Veale Outdoor	CA447667-02	SAC-117	2.0.2.0	1	C407593	1	245234	10	6	60	City of Dixon Trade 116 117	Billboard-Building Inspector  (704 x 200 px)	82	1	1		2022-11-07 0:00:00	2045-11-07 0:00:00	2023-09-29 0:00:00	2023-10-22 23:59:00	City of Dixon																								
